ID,Text,Subjectivity,Sentiment Polarity,Emotion,Sarcasm,Irony,Negation,Raw_Text,tokens,padded,masks,exclamation_count,question_count,ellipsis_count,comma_count,period_count,exclamation_score,question_score,ellipsis_score,comma_score,period_score,polarity_score,Subjectivity Score,Sarcasm Score,Irony Score,Negation Score,afinn_score
20200090,needed working overtime,1,neutral,anticipation,0,1,0,And you needed to be working overtime.,"['needed', 'working', 'overtime']","[101, 23615, 14149, 83583, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4123016893863678,1.6219626983116038,0.4913619,0.955329179763794,0.22903311252593994,0.0
20200091,time start talking big problem created cheap labour sky high property price rent sky high food price criminality bank falling piece mafia style money laundering corruption speaheaded castille filth lack law everywhere look half workforce employed government bursting infrastructure education health mess year world economic crisis,1,negative,disgust,0,0,1,"And its now about time to start talking about big problems created by yourself.Cheap labour, sky high property prices and rent,sky high food prices, criminality, banks falling to pieces,mafia style money laundering and corruption speaheaded by Castille,filth and lack of law everywhere you look,half of the workforce employed by the government,bursting infrastructure,education and health.....and all this mess in just 5 years and not during a world economic crisis.","['time', 'start', 'talking', 'big', 'problem', 'created', 'cheap', 'labour', 'sky', 'high', 'property', 'price', 'rent', 'sky', 'high', 'food', 'price', 'criminal', '##ity', 'bank', 'falling', 'piece', 'mafia', 'style', 'money', 'lau', '##ndering', 'corruption', 'sp', '##ea', '##head', '##ed', 'casti', '##lle', 'fil', '##th', 'lack', 'law', 'every', '##w', '##here', 'look', 'half', 'work', '##force', 'employed', 'government', 'bur', '##stin', '##g', 'infrastructure', 'education', 'health', 'mess', 'year', 'world', 'economic', 'crisis']","[101, 10573, 13982, 39643, 12062, 15640, 13979, 78026, 19913, 13724, 11053, 17480, 16993, 46057, 13724, 11053, 15225, 16993, 22078, 12705, 12638, 26640, 17415, 37551, 13040, 15033, 18418, 86012, 41270, 15931, 11353, 19066, 10390, 16835, 11455, 33812, 11434, 23051, 11785, 13667, 10650, 30380, 18480, 13460, 11497, 29635, 29460, 11594, 72440, 45572, 10251, 35496, 12315, 13347, 38234, 10817, 10228, 12763, 18640, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,0.0,1.0,9.0,0.0,0.0,0.0,0.017241379310344827,0.15517241379310345,0.0,0.3461447096076505,1.6191058538436156,0.4911339,0.520688533782959,0.22072146832942963,-14.0
20200092,quote dr muscat said labour administration inherited soaring debt political forefather previous administration said feasted racking huge bill pay credit card unquote course saint j muscat holy acolyte family done nothing sort every penny spent justified government business blatant excuse viva acapulco monaco dubai new york every place visited cannot remember,1,negative,disgust,1,0,1,"Quote: Dr Muscat said the Labour administration had inherited soaring debts from its ""political forefathers"". Previous administrations, he said, had feasted, racking up huge bills, only to pay by “credit card”..........Unquote. Of course, Saint J Muscat and his holy acolytes and their families, have done nothing of the sort and every penny they spent was justified as Government business or some other blatant excuse................viva Acapulco, Monaco, Dubai, New York and every other place visited, which I can't remember.","['quote', 'dr', 'mus', '##cat', 'said', 'labour', 'administration', 'inherited', 'soa', '##ring', 'debt', 'political', 'fore', '##father', 'previous', 'administration', 'said', 'feast', '##ed', 'rac', '##king', 'huge', 'bill', 'pay', 'credit', 'card', 'un', '##quo', '##te', 'course', 'saint', 'j', 'mus', '##cat', 'holy', 'ac', '##oly', '##te', 'family', 'done', 'nothing', 'sort', 'every', 'penny', 'spent', 'just', '##ified', 'government', 'business', 'bla', '##tant', 'ex', '##cus', '##e', 'viva', 'ac', '##ap', '##ulco', 'monaco', 'dubai', 'new', 'york', 'every', 'place', 'visited', 'cannot', 'remember']","[101, 79193, 11407, 23139, 18046, 12338, 19913, 14778, 59591, 46522, 13243, 47646, 12777, 32289, 91283, 16821, 14778, 12338, 69277, 10390, 86422, 15995, 37985, 12941, 11498, 23814, 18579, 10119, 71994, 10218, 13039, 10642, 152, 23139, 18046, 20008, 12181, 62905, 10218, 11214, 19123, 20587, 19832, 13667, 42684, 18848, 12125, 34775, 11594, 12425, 48334, 28049, 11460, 14112, 10111, 27219, 12181, 17029, 95531, 21631, 32146, 10246, 10560, 13667, 11125, 30010, 25004, 34615, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,0.0,8.0,10.0,2.0,0.0,0.0,0.11940298507462686,0.14925373134328357,0.029850746268656716,0.3379710463445578,1.411090111938099,0.4894789,0.5465811491012573,0.2353508323431015,1.0
20200093,worse muscat co gave away precious public property virtually free hospital zonqor dock unaccountability lack transparency hallmark muscat regime corruption,1,negative,anger,0,0,0,"Worse than that, Muscat and co gave away precious public property virtually for free. Hospitals, ITS, Zonqor, Dock 1. Unaccountability and lack of transparency are the hallmarks of the Muscat regime, over and above corruption.","['worse', 'mus', '##cat', 'co', 'gave', 'away', 'precious', 'public', 'property', 'virtually', 'free', 'hospital', 'zon', '##q', '##or', 'dock', 'una', '##cco', '##unta', '##bility', 'lack', 'trans', '##pare', '##ncy', 'hall', '##mark', 'mus', '##cat', 'regime', 'corruption']","[101, 84705, 23139, 18046, 10348, 15494, 13795, 74315, 11347, 17480, 74086, 12487, 13532, 52823, 11561, 10774, 20002, 10155, 25945, 32588, 22826, 23051, 20041, 41981, 19771, 11672, 22824, 23139, 18046, 17666, 41270, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.16666666666666666,0.06666666666666667,0.34490179965893425,1.630778413847294,0.49103647,0.5642299056053162,0.2620243430137634,-7.0
20200094,well nice handicap pensioner taken care boarded always left wether labour nationalist government cannot work want due ailment every budget matter represented treated like people black plague remember u due voting time ty remember today u know tomorrow,1,negative,sadness,0,0,1,"well while its nice that handicaps and pensioners are taken care of, we the boarded out , we are always left out, wether its labour or nationalist government. we cannot work not because we dont want but due to our ailments. but each and every budget no matter who represented we are treated like people with black plague, .all of them remember us when its due to voting time. ty all just remember today its us, who knows tomorrow who it can be?","['well', 'nice', 'handicap', 'pension', '##er', 'taken', 'care', 'board', '##ed', 'always', 'left', 'wet', '##her', 'labour', 'nationalist', 'government', 'cannot', 'work', 'want', 'due', 'ail', '##ment', 'every', 'budget', 'matter', 'represented', 'treated', 'like', 'people', 'black', 'plague', 'remember', 'u', 'due', 'voting', 'time', 'ty', 'remember', 'today', 'u', 'know', 'tomorrow']","[101, 11327, 24242, 68608, 45501, 10177, 15227, 11258, 13082, 10390, 17503, 12174, 27756, 14801, 19913, 58770, 11594, 25004, 11497, 16612, 10875, 62608, 10503, 13667, 21455, 22917, 19127, 41309, 11531, 11227, 11418, 89959, 34615, 163, 10875, 42220, 10573, 17053, 34615, 13980, 163, 16332, 33946, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,1.0,0.0,5.0,3.0,0.0,0.023809523809523808,0.0,0.11904761904761904,0.07142857142857142,0.35585733432145344,1.6119614189185851,0.48887715,0.5169501900672913,0.23966854810714722,5.0
20200095,problem past past still mention political mileage divert attention problem present,1,negative,disgust,0,0,0,Problems of the past are in the past. But he still mentions them for political mileage to divert attention from the problems of the present.,"['problem', 'past', 'past', 'still', 'mention', 'political', 'mile', '##age', 'dive', '##rt', 'attention', 'problem', 'present']","[101, 15640, 15904, 15904, 12440, 29583, 12777, 17623, 12981, 78000, 11194, 20726, 15640, 12032, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.29884942219807553,1.6010453320187863,0.4896978,0.7961300611495972,0.2593609094619751,-4.0
20200096,sure tax budget introduces new tax year,1,negative,anger,0,0,1,"Sure no taxes in budget, he introduces new taxes during the year!","['sure', 'tax', 'budget', 'introduce', '##s', 'new', 'tax', 'year']","[101, 26210, 22389, 21455, 52707, 10107, 10246, 22389, 10817, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1.0,0.0,0.0,1.0,0.0,0.125,0.0,0.0,0.125,0.0,0.3613932728767395,1.5768136903307246,0.4853148,0.8881194591522217,0.27253466844558716,-1.0
20200097,mr cassar last year budget tax inform reader fthe new tax introduced year hunch still remembering actually happened pn tenure,1,negative,anger,0,0,1,Mr Cassar. Last year's budget had not taxes. Can you inform the readers o fthe new taxes introduced during the year? I have a hunch you are still remembering what actually happened during the PN tenure!,"['mr', 'cass', '##ar', 'last', 'year', 'budget', 'tax', 'infor', '##m', 'reader', 'ft', '##he', 'new', 'tax', 'introduced', 'year', 'hun', '##ch', 'still', 'remember', '##ing', 'actually', 'happened', 'pn', 'tenure']","[101, 12854, 66703, 10370, 11706, 10817, 21455, 22389, 64972, 10150, 25954, 13820, 11448, 10246, 22389, 17200, 10817, 11577, 10277, 12440, 34615, 10285, 23785, 35613, 89209, 51745, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1.0,1.0,0.0,0.0,2.0,0.04,0.04,0.0,0.0,0.08,0.29663670897483824,1.4495259500338789,0.4860417,0.790901780128479,0.24982990324497223,0.0
20200098,ok give u example tax pl government introduced year mentioned budget,1,neutral,anticipation,0,0,1,"OK, give us examples of taxes that the PL government introduced during the year that were not mentioned in the budget.","['ok', 'give', 'u', 'example', 'tax', 'pl', 'government', 'introduced', 'year', 'mentioned', 'budget']","[101, 13563, 16118, 163, 14577, 22389, 16360, 11594, 17200, 10817, 24838, 21455, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.32560041546821594,1.3835752602067866,0.48821867,0.8283309936523438,0.21324481070041656,0.0
20200099,peace mind country given back u peace mind greedy developer stop demolishing next door property peace mind corruption tolerated even come inner circle peace mind justice done,1,negative,anger,0,0,0,Peace of mind is when our country is given back to us. Peace of mind when the greedy developers stop demolishing our next door property. Peace of mind when corruption is not tolerated even if it comes from inner circles.Peace of mind when justice is done.,"['peace', 'mind', 'country', 'given', 'back', 'u', 'peace', 'mind', 'gre', '##edy', 'developer', 'stop', 'demo', '##lis', '##hing', 'next', 'door', 'property', 'peace', 'mind', 'corruption', 'tol', '##erate', '##d', 'even', 'come', 'inner', 'circle', 'peace', 'mind', 'justice', 'done']","[101, 16534, 15849, 11913, 13613, 11677, 163, 16534, 15849, 50565, 46742, 56584, 16292, 21936, 12784, 38868, 12878, 10567, 17480, 16534, 15849, 41270, 15708, 60460, 10163, 12818, 10695, 27891, 22201, 16534, 15849, 14894, 19123, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0625,0.34845555294305086,1.52678731788861,0.48873144,0.5249959230422974,0.337851881980896,4.0
20200100,eye sustainability start constitution,1,neutral,anticipation,0,1,0,"“An eye on sustainability” where will you start, constitution?","['eye', 'sus', '##tain', '##ability', 'start', 'constitution']","[101, 19541, 10877, 41722, 41156, 13982, 18673, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,1.0,0.0,1.0,0.0,0.0,0.16666666666666666,0.0,0.16666666666666666,0.0,0.31831513593594235,1.663074362203456,0.48982775,0.6010961532592773,0.30933886766433716,1.0
20200101,maybe even basic mr richard less obsessive bias,1,negative,sadness,0,1,0,Maybe even more basic than that Mr Richard. How about less obsessive bias?,"['maybe', 'even', 'basic', 'mr', 'richard', 'less', 'ob', '##ses', '##sive', 'bias']","[101, 69557, 12818, 17649, 12854, 11306, 15095, 15547, 14357, 36664, 81815, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,1.0,0.0,0.0,1.0,0.0,0.1,0.0,0.0,0.1,0.3217207908630371,1.1411062386324538,0.49322477,0.6733497977256775,0.2451609969139099,-1.0
20200102,less obsessive bias call talking seeing island disappear bias please,1,negative,surprise,0,0,0,“Less obsessive bias?” Do you call talking out when seeing our island disappear bias??? To what please?,"['less', 'ob', '##ses', '##sive', 'bias', 'call', 'talking', 'seeing', 'island', 'disa', '##ppe', '##ar', 'bias', 'please']","[101, 15095, 15547, 14357, 36664, 81815, 15810, 39643, 43842, 11409, 31021, 27820, 10370, 81815, 38881, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,5.0,0.0,0.0,0.0,0.0,0.35714285714285715,0.0,0.0,0.0,0.31827364755528315,1.3841123116437253,0.48912597,0.6881606578826904,0.1873372197151184,-2.0
20200103,cut date importation new combustion engine vehicle please start heavy construction vehicle machine,1,neutral,anger,0,0,0,"""cut-off date for the importation of new combustion engine vehicles"". PLEASE START IT WITH HEAVY CONSTRUCTION VEHICLES AND MACHINES.","['cut', 'date', 'import', '##ation', 'new', 'combustion', 'engine', 'vehicle', 'please', 'start', 'heavy', 'construction', 'vehicle', 'machine']","[101, 18233, 13114, 50373, 12697, 10246, 68325, 16632, 23247, 38881, 13982, 15958, 13154, 23247, 14338, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.30811733113867895,1.510690862045559,0.49012828,0.679100751876831,0.30567383766174316,0.0
